rev,mou,totmrc,ovrmou,ovrrev,vceovr,roam,change_mou,change_rev,drop_vce,blck_vce,blck_dat,unan_vce,plcd_vce,recv_vce,comp_vce,comp_dat,custcare,ccrndmou,cc_mou,inonemin,threeway,mou_cvce,mou_rvce,owylis_vce,mouowylisv,iwylis_vce,mouiwylisv,peak_vce,peak_dat,mou_peav,opk_vce,opk_dat,mou_opkv,mou_opkd,drop_blk,attempt,complete,callwait,months,uniqsubs,actvsubs,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,marital,infobase,income,numbcars,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID
35.74,91.5,29.99,0.0,0.0,0.0,4.465,0.5,-4.82,2.0,0.333333333,0.0,7.666666667,55.33333333,2.666666667,45.33333333,0.0,0.0,0.0,0.0,2.0,0.0,47.37333333,1.336666667,5.0,1.866666667,0.333333333,0.166666667,22.66666667,0.0,27.28666667,24.0,0.0,21.42333333,0.0,2.333333333,55.33333333,45.33333333,0.333333333,37,1,1,A,N,1874,3978.0,1373.94,1325.65,3894.0,1825,37.88,111.26,52.14,91,56,37,61.0,38.0,34.0,U,NEW YORK CITY AREA,Y,N,79.98999023,2.0,2.0,WCMB,0.0,0.0,,,B,M,,,0.0,N,U,U,U,U,U,N,505.0,1002884
45.7175,275.5,33.78,26.75,10.7,10.7,0.0,34.5,-9.7375,3.333333333,0.333333333,0.0,29.66666667,104.3333333,26.33333333,72.66666667,0.0,2.0,7.0,6.126666667,16.66666667,1.0,174.6666667,35.44333333,6.666666667,7.843333333,1.0,2.236666667,70.0,0.0,121.71,22.33333333,0.0,88.4,0.0,3.666666667,104.3333333,72.66666667,0.0,41,1,1,A,N,2921,6220.0,1312.64,1213.65,5725.0,2761,43.34,204.46,98.61,264,101,49,251.0,103.0,43.0,C,NORTHWEST/ROCKY MOUNTAIN AREA,Y,R,129.9899902,2.0,2.0,WCMB,0.0,0.0,O,6.0,B,M,6.0,1.0,0.0,O,U,U,U,U,U,Y,247.0,1002916
56.7025,397.75,55.96,0.0,0.0,0.0,0.0,-152.75,-6.7125,8.0,6.0,0.0,37.33333333,195.0,53.33333333,145.3333333,0.0,5.0,35.33333333,33.06,36.0,0.333333333,306.1533333,101.4966667,22.66666667,18.40333333,13.66666667,21.92333333,146.0,0.0,359.3933333,31.0,0.0,48.25666667,0.0,14.0,195.0,145.3333333,0.666666667,43,2,2,A,N,6162,15785.0,2090.48,2086.48,15784.0,6161,74.52,563.71,220.04,449,188,59,526.0,211.0,78.0,C,NEW ENGLAND AREA,Y,N,199.9899902,7.0,7.0,WCMB,0.0,0.0,O,9.0,M,M,6.0,,0.0,J,U,U,Y,U,U,Y,518.0,1002932
38.735,287.75,44.99,0.0,0.0,0.0,,175.25,-0.495,13.66666667,1.0,0.0,19.0,82.0,21.0,50.66666667,0.0,1.333333333,5.0,4.026666667,13.33333333,0.0,185.7233333,9.253333333,6.333333333,5.173333333,0.333333333,0.19,10.66666667,0.0,24.87666667,43.33333333,0.0,170.1,0.0,14.66666667,82.0,50.66666667,0.0,38,1,1,A,N,11572,27678.0,3648.91,3582.8,27450.0,11462,96.83,741.89,309.78,229,61,39,276.0,87.0,36.0,S,SOUTH FLORIDA AREA,N,N,79.98999023,2.0,2.0,WC,0.0,0.0,,2.0,B,M,6.0,,0.0,N,U,U,U,U,U,N,745.0,1002973
39.0525,430.25,29.99,19.5,4.485,4.485,4.0075,98.75,18.1975,6.0,2.0,0.0,20.0,183.6666667,85.66666667,158.0,0.0,8.666666667,11.0,7.143333333,52.0,0.0,145.25,93.31666667,30.33333333,17.44666667,31.0,34.21,142.3333333,0.0,135.8633333,99.0,0.0,102.7033333,0.0,8.0,183.6666667,158.0,0.333333333,36,3,2,A,N,5699,9105.0,1287.2,1240.69,9003.0,5656,35.45,257.23,161.6,397,275,33,321.0,225.0,32.0,R,MIDWEST AREA,Y,N,29.98999023,1.0,1.0,WC,1.0,1.0,O,9.0,M,M,5.0,1.0,0.0,N,Y,Y,Y,U,U,Y,1102.0,1003004
39.57,402.75,40.07,17.5,7.0,7.0,0.0,157.25,28.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,1,1,AA,N,1243,4315.0,516.91,403.23,3577.0,992,28.8,255.5,70.86,350,88,30,342.0,92.0,30.0,C,CENTRAL/SOUTH TEXAS AREA,Y,N,149.9899902,2.0,2.0,WCMB,0.0,0.0,O,8.0,M,M,5.0,1.0,0.0,N,U,U,U,U,U,Y,354.0,1003058
29.99,13.0,29.99,0.0,0.0,0.0,0.0,34.0,0.0,0.666666667,0.0,0.0,4.0,14.0,0.0,9.333333333,0.0,0.333333333,5.666666667,5.64,0.0,0.0,15.74,0.0,0.0,0.0,0.0,0.0,3.666666667,0.0,3.833333333,5.666666667,0.0,11.90666667,0.0,0.666666667,14.0,9.333333333,0.0,38,2,1,B,N,95,248.0,1096.85,1052.35,240.0,92,30.07,6.86,2.63,2,2,30,2.0,1.0,31.0,U,CALIFORNIA NORTH AREA,N,N,29.98999023,1.0,1.0,,0.0,0.0,O,6.0,M,M,2.0,2.0,0.0,H,U,U,U,Y,Y,Y,1153.0,1003109
78.35,41.25,94.99,0.0,0.0,0.0,0.0,-41.25,9.89,0.333333333,5.0,0.0,2.333333333,19.0,1.333333333,11.33333333,0.333333333,0.666666667,0.666666667,0.093333333,0.666666667,0.0,31.33666667,1.526666667,2.666666667,1.33,0.333333333,0.05,2.0,0.333333333,2.85,10.66666667,0.0,30.01333333,0.0,5.333333333,19.33333333,11.66666667,0.0,36,2,2,W,N,5094,14662.0,1585.77,1508.95,14183.0,4866,83.83,787.94,270.33,55,18,75,216.0,93.0,94.0,C,CENTRAL/SOUTH TEXAS AREA,N,N,129.9899902,4.0,4.0,WCMB,1.0,0.0,O,1.0,M,M,5.0,3.0,0.0,H,U,U,Y,U,U,Y,198.0,1003170
50.545,1212.5,44.99,20.0,7.0,7.0,1.99,-69.5,-2.315,7.333333333,24.66666667,0.0,62.66666667,277.3333333,167.0,187.3333333,0.0,4.333333333,6.333333333,4.64,53.33333333,0.666666667,437.4766667,635.6,13.0,10.05,3.333333333,3.706666667,81.66666667,0.0,201.1366667,268.0,0.0,871.94,0.0,32.0,277.3333333,187.3333333,8.0,36,1,1,C,N,7310,16576.0,1510.25,1460.26,16380.0,7217,42.95,481.76,212.26,1236,336,51,1054.0,327.0,60.0,U,HOUSTON AREA,Y,R,99.98999023,5.0,3.0,WCMB,0.0,0.0,O,11.0,M,M,1.0,1.0,0.0,S,U,U,U,U,U,N,121.0,1003197
56.415,519.5,48.3675,0.0,0.0,0.0,0.0,93.5,-12.645,2.333333333,6.666666667,0.0,41.66666667,143.6666667,74.0,93.33333333,0.0,2.666666667,4.0,2.68,28.33333333,0.0,169.6233333,216.6933333,17.66666667,10.89,6.0,8.533333333,66.33333333,0.0,152.7033333,100.6666667,0.0,233.61,0.0,9.0,143.6666667,93.33333333,1.333333333,40,2,2,A,N,7071,16540.0,2192.58,2126.8,16390.0,6984,55.97,431.32,183.79,488,208,61,459.0,212.0,60.0,R,TENNESSEE AREA,N,N,29.98999023,2.0,2.0,WC,1.0,1.0,O,1.0,S,M,4.0,3.0,0.0,N,U,U,U,U,U,Y,784.0,1003208
16.99,24.5,16.99,0.0,0.0,0.0,0.0,-10.5,0.0,0.333333333,0.0,0.0,6.0,21.66666667,4.333333333,15.33333333,0.0,0.0,0.0,0.0,2.333333333,0.0,11.42333333,3.833333333,0.0,0.0,0.0,0.0,13.33333333,0.0,12.21333333,4.666666667,0.0,3.043333333,0.0,0.333333333,21.66666667,15.33333333,0.0,38,1,1,A,N,312,480.0,685.03,662.56,473.0,308,18.4,13.14,8.56,28,19,17,20.0,13.0,18.0,C,NEW YORK CITY AREA,Y,N,29.98999023,1.0,1.0,WC,0.0,0.0,O,15.0,M,M,6.0,,0.0,J,U,U,U,U,U,Y,1144.0,1003218
17.365,1.5,16.99,0.0,0.0,0.0,0.0,0.5,-0.375,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,40,1,1,A,N,40,60.0,500.14,466.16,58.0,38,17.27,2.15,1.41,1,1,17,1.0,1.0,17.0,C,CALIFORNIA NORTH AREA,Y,N,29.98999023,2.0,2.0,WC,0.0,0.0,O,15.0,M,M,9.0,1.0,0.0,N,U,U,U,U,U,Y,1178.0,1003284
29.99,98.25,29.99,0.0,0.0,0.0,0.0,21.75,0.0,0.0,0.333333333,0.0,3.0,45.66666667,6.333333333,42.33333333,0.0,0.0,0.0,0.0,5.0,0.0,63.21666667,5.15,11.66666667,10.52666667,1.333333333,0.76,32.66666667,0.0,51.84666667,16.0,0.0,16.52,0.0,0.333333333,45.66666667,42.33333333,0.0,41,1,1,B,N,1546,2973.0,1181.11,1121.53,2902.0,1495,30.31,78.43,40.41,91,45,30,72.0,40.0,30.0,R,DALLAS AREA,N,N,29.98999023,1.0,1.0,,0.0,0.0,O,8.0,S,M,5.0,2.0,0.0,U,U,U,U,U,U,Y,1246.0,1003362
34.005,1061.75,20.0,4.75,1.9,1.9,0.32,46.25,-5.125,8.333333333,24.0,0.0,29.0,288.3333333,80.33333333,231.3333333,0.0,0.0,0.0,0.0,29.0,0.0,443.5866667,252.1166667,130.0,206.9766667,49.33333333,163.5833333,164.0,0.0,358.6766667,143.3333333,0.0,337.0233333,0.0,32.33333333,288.3333333,231.3333333,6.0,35,4,4,A,N,7820,17013.0,1682.81,1522.85,16950.0,7787,49.12,546.77,251.19,1046,376,36,1104.0,414.0,67.0,S,MIDWEST AREA,,N,199.9899902,3.0,2.0,WCMB,0.0,0.0,O,7.0,M,M,9.0,1.0,0.0,N,U,U,U,Y,Y,Y,149.0,1003408
28.04,72.75,16.99,0.0,0.0,0.0,1.775,-10.75,-8.95,2.666666667,0.0,0.0,9.666666667,25.66666667,16.0,14.66666667,0.0,0.0,0.0,0.0,9.333333333,0.0,19.82666667,14.07333333,5.666666667,7.073333333,4.333333333,5.27,22.0,0.0,30.36,3.666666667,0.0,3.54,0.0,2.666666667,25.66666667,14.66666667,0.0,37,2,2,A,N,1935,3258.0,818.11,784.13,3179.0,1877,23.06,93.5,55.21,76,39,31,92.0,52.0,27.0,S,SOUTHWEST AREA,Y,N,149.9899902,4.0,3.0,WCMB,0.0,0.0,O,2.0,U,M,9.0,2.0,0.0,S,U,U,U,U,U,Y,24.0,1003415
75.9275,632.25,47.7325,81.75,32.7,32.7,0.0,78.75,-25.9375,12.33333333,0.333333333,0.0,21.66666667,124.0,109.6666667,98.33333333,0.0,0.0,0.0,0.0,49.33333333,0.666666667,170.9566667,287.2933333,33.66666667,64.55,20.33333333,68.81333333,111.0,0.0,245.6,77.66666667,0.0,212.65,0.0,12.66666667,124.0,98.33333333,2.666666667,37,1,1,A,N,4323,15045.0,2083.4,2026.26,14796.0,4274,56.29,411.0,118.72,606,194,85,586.0,189.0,74.0,U,NEW ENGLAND AREA,Y,N,79.98999023,2.0,2.0,WCMB,0.0,0.0,,6.0,U,M,1.0,,0.0,O,U,U,U,U,U,Y,275.0,1003464
17.145,28.0,16.99,0.0,0.0,0.0,0.0,12.0,-0.155,0.0,0.0,0.0,1.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.23333333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.986666667,3.0,0.0,16.24666667,0.0,0.0,6.0,5.0,0.0,35,1,1,A,N,262,814.0,573.39,545.99,790.0,253,16.06,23.24,7.44,24,5,17,22.0,5.0,17.0,C,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,29.98999023,3.0,3.0,WC,0.0,0.0,O,4.0,M,M,5.0,2.0,0.0,N,U,U,U,U,U,Y,385.0,1003517
30.0,240.75,30.0,0.0,0.0,0.0,0.0,-72.75,0.0,1.666666667,0.0,0.0,0.333333333,57.0,51.66666667,56.0,0.0,0.0,0.0,0.0,28.33333333,0.0,66.54,66.15333333,2.333333333,1.94,0.0,0.0,77.33333333,0.0,93.50333333,29.33333333,0.0,39.19,0.0,1.666666667,57.0,56.0,1.0,39,1,1,A,N,4045,7983.0,1101.7,1080.01,7966.0,4037,28.42,209.63,106.24,265,166,30,372.0,220.0,45.0,U,NEW YORK CITY AREA,N,N,129.9899902,3.0,3.0,WCMB,0.0,0.0,O,11.0,S,M,6.0,2.0,0.0,H,U,U,U,U,Y,Y,132.0,1003537
135.57,1434.0,57.49,74.0,14.8,14.8,59.9925,315.0,-31.63,20.0,1.0,0.0,47.66666667,409.6666667,258.0,349.6666667,0.0,4.0,4.666666667,2.133333333,114.3333333,0.0,625.6566667,474.23,66.0,52.90333333,9.666666667,10.63,457.0,0.0,875.7866667,114.3333333,0.0,224.0966667,0.0,21.0,409.6666667,349.6666667,0.0,39,2,2,A,N,17866,34555.0,2384.27,2111.84,34284.0,17679,78.22,1269.78,654.78,1329,637,146,1511.0,772.0,116.0,U,NEW YORK CITY AREA,Y,N,199.9899902,5.0,3.0,WCMB,0.0,0.0,O,5.0,B,M,8.0,,0.0,D,U,U,U,U,U,Y,127.0,1003567
52.8575,382.25,30.0,66.5,23.295,23.1,0.0,-120.25,-22.8575,10.66666667,0.666666667,0.0,12.33333333,102.3333333,31.0,81.0,0.666666667,0.0,0.0,0.0,11.0,0.0,196.0166667,66.61666667,14.0,21.80666667,10.66666667,24.50666667,94.66666667,0.666666667,231.5333333,15.0,0.0,31.10333333,0.0,11.33333333,103.0,81.66666667,0.0,39,1,1,A,N,2001,5219.0,906.16,876.19,5191.0,1989,32.45,192.26,73.67,422,151,60,420.0,148.0,47.0,S,DALLAS AREA,Y,N,199.9899902,2.0,2.0,WCMB,1.0,1.0,O,2.0,U,M,8.0,1.0,0.0,U,U,U,U,U,U,N,437.0,1003568
20.295,72.5,16.99,0.0,0.0,0.0,1.1325,-48.5,-4.155,0.333333333,1.0,0.0,2.0,25.66666667,0.0,22.33333333,0.0,0.0,0.0,0.0,0.0,0.0,38.40666667,0.0,0.666666667,0.566666667,0.0,0.0,17.33333333,0.0,28.31333333,5.0,0.0,10.09333333,0.0,1.333333333,25.66666667,22.33333333,0.0,41,1,1,A,N,974,2368.0,619.69,590.29,2321.0,945,20.35,80.03,32.59,89,31,22,74.0,29.0,19.0,T,DALLAS AREA,Y,N,29.98999023,1.0,1.0,,0.0,0.0,,,U,,,,0.0,S,U,U,U,U,U,N,1240.0,1003638
24.5525,91.25,16.99,7.25,3.2625,3.2625,2.7625,-32.25,-4.8325,6.666666667,0.0,0.0,6.0,43.66666667,12.0,31.0,0.0,0.0,0.0,0.0,7.333333333,0.0,26.11,13.33333333,7.0,4.876666667,1.666666667,1.643333333,13.0,0.0,8.24,29.0,0.0,31.20333333,0.0,6.666666667,43.66666667,31.0,0.0,37,1,1,A,N,1236,2338.0,801.58,592.04,2281.0,1213,23.68,91.24,48.52,102,59,26,95.0,52.0,24.0,S,NEW YORK CITY AREA,Y,N,29.98999023,1.0,1.0,,0.0,0.0,O,7.0,U,M,7.0,1.0,1.0,O,U,U,Y,U,U,Y,1133.0,1003645
51.665,274.75,50.0,0.0,0.0,0.0,0.0,-38.75,-1.265,2.666666667,1.333333333,0.0,10.66666667,114.3333333,12.0,100.0,0.0,1.0,2.333333333,1.666666667,4.333333333,0.333333333,139.1033333,28.02,12.0,14.65333333,1.0,5.286666667,96.33333333,0.0,138.9033333,13.66666667,0.0,28.22,0.0,4.0,114.3333333,100.0,0.0,39,1,1,A,N,5302,14949.0,1976.3,1888.82,14612.0,5185,52.47,405.89,144.03,288,134,52,362.0,145.0,56.0,S,GREAT LAKES AREA,N,N,29.98999023,1.0,1.0,,0.0,0.0,,,U,,,,0.0,I,U,U,U,U,U,N,1175.0,1003718
85.7325,317.0,84.99,0.0,0.0,0.0,0.0,11.0,0.2475,1.666666667,5.666666667,0.0,21.0,104.6666667,33.0,76.66666667,0.0,0.0,0.0,0.0,10.0,0.0,89.36666667,68.35,2.666666667,1.58,3.333333333,10.04,85.0,0.0,123.45,24.33333333,0.0,34.26666667,0.0,7.333333333,104.6666667,76.66666667,0.333333333,41,2,2,A,N,5142,11230.0,2087.26,2049.47,11194.0,5122,51.24,279.85,128.05,313,136,86,295.0,140.0,78.0,T,HOUSTON AREA,Y,N,199.9899902,4.0,4.0,WCMB,1.0,1.0,O,8.0,S,M,3.0,1.0,0.0,N,U,U,U,U,U,Y,103.0,1003791
26.925,36.5,5.0,34.5,34.5,34.5,0.675,-36.5,-21.925,0.333333333,0.666666667,0.0,7.333333333,21.0,5.0,12.66666667,0.0,0.0,0.0,0.0,2.333333333,0.0,15.96333333,15.13,0.0,0.0,0.0,0.0,11.66666667,0.0,24.42666667,6.0,0.0,6.666666667,0.0,1.0,21.0,12.66666667,0.0,37,1,1,A,N,4835,15600.0,2545.66,2301.16,15308.0,4731,65.75,437.37,135.17,49,20,34,33.0,17.0,24.0,T,TENNESSEE AREA,Y,N,29.98999023,1.0,1.0,,0.0,0.0,,,U,,,,0.0,S,U,U,U,U,U,N,1118.0,1003890
135.3825,1316.25,75.0,10.75,4.1925,0.0,48.895,-30.25,49.2175,14.33333333,13.0,0.0,60.33333333,365.3333333,296.3333333,283.6666667,2.0,0.0,0.0,0.0,181.6666667,0.0,337.5933333,363.19,53.0,44.44,50.0,41.75333333,430.0,1.0,490.6233333,139.6666667,1.0,210.16,2.15,27.33333333,367.3333333,285.6666667,9.666666667,39,1,1,CA,N,25012,38124.0,3534.26,3428.15,37716.0,24689,92.65,1019.35,667.27,1326,813,119,1369.0,812.0,113.0,R,DALLAS AREA,Y,N,149.9899902,10.0,5.0,WCMB,0.0,0.0,,,U,,,,0.0,N,U,U,U,U,U,N,73.0,1003967
55.7,37.5,41.2825,0.0,0.0,0.0,3.635,22.5,-6.17,0.666666667,0.666666667,0.0,2.666666667,15.66666667,5.333333333,11.66666667,0.0,0.0,0.0,0.0,4.666666667,0.0,13.23666667,2.3,3.333333333,3.716666667,1.666666667,1.41,8.666666667,0.0,10.31,5.333333333,0.0,5.226666667,0.0,1.333333333,15.66666667,11.66666667,0.0,35,1,1,A,N,814,1604.0,1114.91,1072.56,1546.0,797,32.5,46.85,24.15,30,15,58,42.0,21.0,46.0,S,CALIFORNIA NORTH AREA,Y,N,149.9899902,2.0,2.0,WCMB,0.0,0.0,O,15.0,S,M,1.0,1.0,1.0,N,U,U,U,U,U,Y,81.0,1003978
64.2225,237.75,42.49,0.0,0.0,0.0,0.995,-64.75,-21.7325,9.0,0.666666667,0.0,10.66666667,85.33333333,38.0,66.66666667,0.0,1.333333333,5.333333333,4.686666667,24.66666667,0.0,137.3433333,54.32666667,11.33333333,14.41666667,6.333333333,4.363333333,79.0,0.0,179.0433333,12.66666667,0.0,12.62666667,0.0,9.666666667,85.33333333,66.66666667,0.0,39,2,2,A,N,6260,14391.0,2084.77,1967.27,14237.0,6215,53.17,384.78,167.97,259,106,71,368.0,178.0,63.0,U,NEW YORK CITY AREA,T,R,59.98999023,3.0,3.0,WCMB,0.0,0.0,O,5.0,M,M,9.0,2.0,0.0,J,Y,U,Y,Y,U,Y,21.0,1004052
69.7275,309.5,69.505,25.0,7.5,7.5,0.0,-20.5,21.2925,3.0,0.666666667,0.0,24.66666667,151.3333333,31.0,123.6666667,0.0,0.0,0.0,0.0,16.66666667,0.0,191.7766667,40.19666667,55.66666667,43.10333333,16.33333333,18.18333333,115.3333333,0.0,173.1833333,38.66666667,0.0,58.79,0.0,3.666666667,151.3333333,123.6666667,2.666666667,40,3,3,A,N,4560,9121.0,1572.36,1511.61,8943.0,4451,41.99,248.42,123.64,316,142,63,290.0,127.0,50.0,T,MIDWEST AREA,Y,N,149.9899902,3.0,2.0,WCMB,1.0,1.0,O,13.0,M,M,9.0,,0.0,U,U,U,U,Y,Y,Y,192.0,1004064
197.185,1361.25,99.365,360.75,90.1875,90.1875,2.46,538.75,213.965,10.33333333,9.666666667,0.0,82.33333333,380.6666667,205.6666667,283.0,0.0,0.0,0.0,0.0,91.0,0.0,447.19,385.21,58.33333333,71.51333333,38.66666667,84.77,410.3333333,0.0,739.1566667,71.66666667,0.0,93.24333333,0.0,20.0,380.6666667,283.0,10.66666667,34,7,5,A,N,10150,20834.0,2486.52,2383.57,20323.0,9869,108.34,923.77,448.59,1182,483,126,1176.0,488.0,126.0,S,HOUSTON AREA,Y,N,59.98999023,3.0,3.0,WCMB,1.0,1.0,O,5.0,M,M,6.0,1.0,0.0,N,U,U,Y,Y,U,Y,293.0,1004068
17.4775,7.25,16.99,0.0,0.0,0.0,0.0,-7.25,-0.4875,0.0,0.0,0.0,0.0,0.666666667,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.376666667,0.333333333,0.0,0.293333333,0.0,0.0,0.666666667,0.666666667,0.0,36,1,1,C,N,103,229.0,675.03,616.03,189.0,81,18.12,5.56,2.38,10,5,18,5.0,3.0,17.0,T,NEW ENGLAND AREA,Y,N,149.9899902,2.0,2.0,WCMB,1.0,0.0,O,7.0,U,M,6.0,1.0,0.0,I,U,U,U,U,U,N,274.0,1004251
74.005,731.0,69.99,57.5,23.0,23.0,0.0,-357.0,-23.425,12.33333333,5.666666667,0.0,51.66666667,205.0,22.66666667,137.0,0.0,1.0,8.333333333,7.74,7.0,0.0,482.5933333,80.16666667,34.0,16.12666667,0.333333333,0.766666667,104.0,0.0,258.4466667,54.0,0.0,304.31,0.0,18.0,205.0,137.0,0.0,34,1,1,A,N,1975,11434.0,1362.22,1315.39,11345.0,1965,41.11,354.53,61.41,850,187,82,924.0,194.0,84.0,C,NORTH FLORIDA AREA,Y,N,79.98999023,3.0,2.0,WCMB,0.0,0.0,,,U,,,,0.0,U,U,U,U,U,U,N,603.0,1004340
34.65,267.0,30.0,4.0,1.4,1.4,0.0,2.0,-1.4,1.333333333,4.0,0.0,18.66666667,108.0,3.333333333,84.0,0.0,0.333333333,0.666666667,0.45,1.666666667,0.0,183.7166667,4.96,14.33333333,8.393333333,1.333333333,0.4,67.66666667,0.0,130.8133333,19.66666667,0.0,57.86333333,0.0,5.333333333,108.0,84.0,0.0,40,2,2,A,N,3063,9105.0,1637.41,1587.6,9044.0,3040,41.78,238.0,80.0,266,90,35,261.0,93.0,39.0,T,DALLAS AREA,,N,29.98999023,1.0,1.0,,1.0,0.0,O,4.0,M,M,6.0,2.0,1.0,N,U,U,U,Y,U,Y,1194.0,1004377
50.2375,461.75,49.99,0.0,0.0,0.0,0.0,10.25,-0.2475,0.333333333,2.333333333,0.0,5.333333333,101.0,12.66666667,93.0,0.0,6.0,27.33333333,22.66,1.0,0.0,240.1033333,49.82666667,33.66666667,88.45,6.666666667,30.38666667,79.0,0.0,200.2966667,26.66666667,0.0,89.63333333,0.0,2.666666667,101.0,93.0,0.333333333,40,1,1,B,N,3456,10353.0,1508.63,1396.61,9812.0,3242,46.55,327.07,108.07,458,135,50,462.0,151.0,51.0,S,MIDWEST AREA,N,N,129.9899902,4.0,3.0,WCMB,0.0,0.0,,,U,,,,0.0,N,U,U,U,U,U,N,164.0,1004382
75.265,374.75,50.0,69.25,17.3125,17.3125,,-278.75,-19.045,6.0,7.333333333,0.0,62.66666667,199.0,33.0,126.0,0.0,0.0,0.0,0.0,14.33333333,0.333333333,228.3633333,80.04666667,33.66666667,55.60666667,16.0,28.23,84.66666667,0.0,181.68,71.33333333,0.0,126.73,0.0,13.33333333,199.0,126.0,1.0,36,4,3,B,N,2884,6933.0,1942.91,1880.79,6904.0,2868,58.77,215.75,89.63,468,188,81,280.0,114.0,67.0,T,DALLAS AREA,N,R,9.989997864,2.0,1.0,,1.0,0.0,O,12.0,M,M,2.0,3.0,0.0,N,U,U,U,U,U,Y,1084.0,1004428
41.9125,192.25,30.0,0.75,0.3,0.3,0.0,52.75,-4.5625,3.666666667,1.333333333,0.0,17.33333333,78.66666667,1.333333333,56.33333333,0.0,0.0,0.0,0.0,1.333333333,0.0,106.39,0.0,4.0,7.113333333,0.0,0.0,54.0,0.0,97.72,2.333333333,0.0,8.67,0.0,5.0,78.66666667,56.33333333,0.0,40,1,1,B,N,2427,8068.0,2365.85,2333.57,8068.0,2427,61.41,212.32,63.87,175,67,43,311.0,87.0,87.0,U,DC/MARYLAND/VIRGINIA AREA,Y,N,129.9899902,2.0,2.0,WCMB,1.0,1.0,O,2.0,A,M,1.0,3.0,0.0,N,U,U,U,U,U,Y,410.0,1004433
158.4675,2476.75,99.99,143.75,50.3125,50.3125,8.165,-46.75,-11.9275,7.333333333,31.66666667,0.0,194.6666667,647.3333333,595.3333333,419.3333333,0.0,4.666666667,12.66666667,9.913333333,293.6666667,0.0,458.1933333,889.54,84.33333333,12.87333333,173.0,227.8233333,572.6666667,0.0,735.0666667,436.3333333,0.0,612.6666667,0.0,39.0,647.3333333,419.3333333,32.0,39,2,1,B,N,39616,70739.0,4774.66,4714.73,70726.0,39611,130.96,1964.61,1100.31,2492,1198,162,2736.0,1441.0,178.0,T,CENTRAL/SOUTH TEXAS AREA,Y,N,149.9899902,6.0,5.0,WCMB,1.0,1.0,,4.0,U,M,1.0,2.0,0.0,H,U,U,Y,U,U,N,136.0,1004544
32.99,28.5,30.0,0.0,0.0,0.0,0.0,-15.5,0.0,0.0,0.666666667,0.0,1.666666667,12.0,0.0,9.666666667,0.0,0.0,0.0,0.0,0.0,0.333333333,25.34,0.0,0.0,0.0,0.0,0.0,9.333333333,0.0,23.52333333,0.333333333,0.0,1.816666667,0.0,0.666666667,12.0,9.666666667,0.0,37,1,1,A,N,599,1911.0,1236.26,1196.67,1883.0,589,33.24,52.31,16.36,34,10,33,35.0,14.0,34.0,S,DALLAS AREA,Y,N,29.98999023,1.0,1.0,WC,0.0,0.0,O,6.0,M,M,9.0,1.0,0.0,N,U,U,U,U,U,Y,1121.0,1004589
41.36,285.25,39.8225,0.75,0.3,0.3,0.0,-36.25,-10.17,1.333333333,3.333333333,0.0,14.33333333,95.0,14.33333333,76.0,0.0,1.0,5.666666667,5.15,4.0,0.0,205.1833333,25.08333333,13.0,9.556666667,0.333333333,0.473333333,65.66666667,0.0,181.7866667,24.66666667,0.0,48.48,0.0,4.666666667,95.0,76.0,0.0,39,1,1,A,N,3696,12175.0,2139.42,2039.42,12025.0,3660,55.12,325.0,98.92,297,88,45,317.0,93.0,47.0,T,CENTRAL/SOUTH TEXAS AREA,Y,N,59.98999023,2.0,2.0,WCMB,0.0,0.0,O,,B,M,,,0.0,N,U,U,U,U,U,N,493.0,1004627
11.485,437.0,10.0,0.0,0.0,0.0,0.0,-150.0,-1.485,9.0,0.0,0.0,5.0,174.0,60.0,162.0,0.0,0.0,0.0,0.0,28.66666667,0.0,214.6333333,90.75,25.0,18.53666667,17.66666667,28.78333333,168.3333333,0.0,247.7266667,50.0,0.0,57.65666667,0.0,9.0,174.0,162.0,2.0,37,2,2,A,N,8569,17829.0,2265.61,2181.39,17703.0,8503,62.33,505.8,242.94,487,231,12,583.0,264.0,16.0,S,NEW YORK CITY AREA,Y,N,59.98999023,2.0,2.0,WCMB,0.0,0.0,O,5.0,M,M,9.0,1.0,1.0,N,Y,Y,U,U,U,Y,432.0,1004646
